n,angle,len1,len2 
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.422000315261463,23.53720459187964,25.179356624028344
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.422000315261463,23.53720459187964,25.179356624028344
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,24.515301344262525
2,4.643272583118848,24.515301344262525,24.186773244895647
3,1.0095127826163908,24.186773244895647,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,24.515301344262525
2,4.643272583118848,24.515301344262525,24.186773244895647
3,1.0095127826163908,24.186773244895647,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.422000315261463,23.53720459187964,25.179356624028344
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.422000315261463,23.53720459187964,25.179356624028344
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.422000315261463,23.53720459187964,25.179356624028344
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.241752909268102,26.1725046566048,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.241752909268102,26.1725046566048,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.241752909268102,26.1725046566048,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,24.515301344262525
2,4.925515519389705,24.515301344262525,25.179356624028344
3,0.5025816667210307,25.179356624028344,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,24.515301344262525
2,4.925515519389705,24.515301344262525,25.179356624028344
3,0.5025816667210307,25.179356624028344,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.241752909268102,26.1725046566048,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.241752909268102,26.1725046566048,27.16615541441225
0,nan,13.038404810405298,11.0
1,nan,11.0,24.515301344262525
2,4.643272583118848,24.515301344262525,24.186773244895647
3,1.0095127826163908,24.186773244895647,28.160255680657446
0,nan,14.035668847618199,11.0
1,nan,11.0,24.515301344262525
2,4.643272583118848,24.515301344262525,24.186773244895647
3,1.0095127826163908,24.186773244895647,28.160255680657446
0,nan,14.035668847618199,11.0
1,nan,11.0,24.515301344262525
2,4.643272583118848,24.515301344262525,24.186773244895647
3,1.0095127826163908,24.186773244895647,28.160255680657446
0,nan,14.035668847618199,11.0
1,nan,11.0,23.53720459187964
2,5.422000315261463,23.53720459187964,25.179356624028344
3,0.7272698463455334,25.179356624028344,28.160255680657446
0,0.36493633573064554,13.038404810405298,12.041594578792296
1,5.10216525235819,12.041594578792296,23.345235059857504
2,3.283862287906356,23.345235059857504,26.1725046566048
3,1.845024366302662,26.1725046566048,27.294688127912362
0,0.36493633573064554,13.038404810405298,12.041594578792296
1,5.10216525235819,12.041594578792296,23.345235059857504
2,1.1196446805291584,23.345235059857504,26.30589287593181
3,2.4059705166453,26.30589287593181,27.16615541441225
0,0.36493633573064554,13.038404810405298,12.041594578792296
1,5.10216525235819,12.041594578792296,23.345235059857504
2,1.1196446805291584,23.345235059857504,26.30589287593181
3,2.6306586962698026,26.30589287593181,28.160255680657446
0,nan,13.152946437965905,12.0
1,nan,12.0,23.345235059857504
2,1.1196446805291584,23.345235059857504,26.30589287593181
3,2.6306586962698026,26.30589287593181,28.160255680657446
0,nan,14.142135623730951,11.0
1,nan,11.0,23.345235059857504
2,1.1196446805291584,23.345235059857504,26.30589287593181
3,2.6306586962698026,26.30589287593181,28.160255680657446
0,nan,14.142135623730951,11.0
1,nan,11.0,23.345235059857504
2,0.7755300222620457,23.345235059857504,25.317977802344327
3,3.1841358070518213,25.317977802344327,29.154759474226502
0,0.36493633573064554,13.038404810405298,12.041594578792296
1,5.10216525235819,12.041594578792296,23.345235059857504
2,1.1196446805291584,23.345235059857504,26.30589287593181
3,2.6306586962698026,26.30589287593181,28.160255680657446
0,0.36493633573064554,13.038404810405298,12.041594578792296
1,7.501132037166226,12.041594578792296,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.46644108889260477,26.1725046566048,28.160255680657446
0,nan,13.152946437965905,12.0
1,nan,12.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.46644108889260477,26.1725046566048,28.160255680657446
0,nan,13.152946437965905,12.0
1,nan,12.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.46644108889260477,26.1725046566048,28.160255680657446
0,nan,14.142135623730951,12.0
1,nan,12.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.46644108889260477,26.1725046566048,28.160255680657446
0,nan,14.142135623730951,12.0
1,nan,12.0,23.53720459187964
2,5.682829072714392,23.53720459187964,26.1725046566048
3,0.46644108889260477,26.1725046566048,28.160255680657446
0,nan,13.152946437965905,12.0
1,nan,12.0,24.515301344262525
2,5.186344276842634,24.515301344262525,26.1725046566048
3,0.6758035414075112,26.1725046566048,29.154759474226502
0,nan,13.152946437965905,12.0
1,nan,12.0,24.515301344262525
2,5.186344276842634,24.515301344262525,26.1725046566048
3,0.46644108889260477,26.1725046566048,28.160255680657446
0,nan,13.152946437965905,12.0
1,nan,12.0,24.515301344262525
2,5.186344276842634,24.515301344262525,26.1725046566048
3,0.6758035414075112,26.1725046566048,29.154759474226502
0,nan,13.152946437965905,12.0
1,nan,12.0,24.515301344262525
2,5.186344276842634,24.515301344262525,26.1725046566048
3,0.6758035414075112,26.1725046566048,29.154759474226502
0,nan,14.142135623730951,12.0
1,nan,12.0,24.515301344262525
2,5.186344276842634,24.515301344262525,26.1725046566048
3,0.6758035414075112,26.1725046566048,29.154759474226502
0,nan,14.142135623730951,12.0
1,nan,12.0,23.53720459187964
2,5.924581981982494,23.53720459187964,27.16615541441225
3,0.6295986084102669,27.16615541441225,30.14962686336267
0,nan,13.152946437965905,12.0
1,nan,12.0,24.515301344262525
2,5.428097186110736,24.515301344262525,27.16615541441225
3,0.6295986084102669,27.16615541441225,30.14962686336267
0,nan,13.152946437965905,12.0
1,nan,12.0,25.495097567963924
2,2.563770211465004,25.495097567963924,26.30589287593181
3,4.932087428264854,26.30589287593181,30.066592756745816
0,nan,13.152946437965905,13.0
1,nan,13.0,24.515301344262525
2,3.3413199105399727,24.515301344262525,27.294688127912362
3,4.612894187190318,27.294688127912362,30.066592756745816
0,0.36493633573064554,13.038404810405298,12.041594578792296
1,6.546290783294036,12.041594578792296,25.495097567963924
2,2.8829634525395402,25.495097567963924,27.294688127912362
3,4.612894187190318,27.294688127912362,30.066592756745816
0,0.6780249107513011,14.035668847618199,12.041594578792296
1,6.546290783294036,12.041594578792296,25.495097567963924
2,2.8829634525395402,25.495097567963924,27.294688127912362
3,4.612894187190318,27.294688127912362,30.066592756745816
0,0.6780249107513011,14.035668847618199,12.041594578792296
1,6.546290783294036,12.041594578792296,25.495097567963924
2,3.179830119864234,25.495097567963924,28.284271247461902
3,2.4195092166563366,28.284271247461902,30.14962686336267
0,0.0,13.038404810405298,13.038404810405298
1,6.911227119024681,13.038404810405298,25.495097567963924
2,5.194428907734806,25.495097567963924,28.160255680657446
3,1.4791398023060385,28.160255680657446,30.265491900843113
0,0.6780249107513011,14.035668847618199,12.041594578792296
1,6.121885363932559,12.041594578792296,26.476404589747453
2,4.770023488373331,26.476404589747453,28.160255680657446
3,1.4791398023060385,28.160255680657446,30.265491900843113
0,2.880377552847606,12.165525060596439,26.1725046566048
1,2.1642176073771973,26.1725046566048,26.30589287593181
2,0.6160599083992303,26.30589287593181,28.284271247461902
3,2.6025622024998065,28.284271247461902,31.144823004794873
0,0.31308857502065557,14.035668847618199,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,6.879113225631099,26.68332812825267,28.160255680657446
3,0.5879634146292344,28.160255680657446,31.144823004794873
0,3.1221304621157078,12.165525060596439,27.16615541441225
1,4.969740728110304,27.16615541441225,25.495097567963924
2,5.403791360249713,25.495097567963924,29.154759474226502
3,0.378600962114328,29.154759474226502,31.144823004794873
0,2.4059705166453,13.152946437965905,27.16615541441225
1,4.969740728110304,27.16615541441225,25.495097567963924
2,5.403791360249713,25.495097567963924,29.154759474226502
3,0.378600962114328,29.154759474226502,31.144823004794873
0,2.1642176073771973,13.152946437965905,26.1725046566048
1,4.303582399480726,26.1725046566048,26.476404589747453
2,4.979385940888237,26.476404589747453,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,2.1642176073771973,13.152946437965905,26.1725046566048
1,4.303582399480726,26.1725046566048,26.476404589747453
2,4.979385940888237,26.476404589747453,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,1.0353531865449448,12.165525060596439,27.294688127912362
1,2.4585580331780643,27.294688127912362,26.476404589747453
2,4.979385940888237,26.476404589747453,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,6.486821699663205,13.038404810405298,26.476404589747453
2,4.979385940888237,26.476404589747453,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,4.3474569075596765,13.152946437965905,13.038404810405298
1,6.092771657336066,13.038404810405298,27.459060435491963
2,2.638163710353379,27.459060435491963,29.274562336608895
3,4.385084043061072,29.274562336608895,33.06055050963308
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,6.092771657336066,13.038404810405298,27.459060435491963
3,4.873896422204768,27.459060435491963,61.29437168288782
0,4.3474569075596765,13.152946437965905,13.038404810405298
1,6.092771657336066,13.038404810405298,27.459060435491963
2,2.8968336437401536,27.459060435491963,30.265491900843113
3,4.126414109674299,30.265491900843113,33.06055050963308
0,4.3474569075596765,13.152946437965905,13.038404810405298
1,6.092771657336066,13.038404810405298,27.459060435491963
2,2.8968336437401536,27.459060435491963,30.265491900843113
3,4.126414109674299,30.265491900843113,33.06055050963308
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,6.092771657336066,13.038404810405298,27.459060435491963
3,5.051144981326091,27.459060435491963,63.28506932918696
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,6.092771657336066,13.038404810405298,27.459060435491963
3,5.051144981326091,27.459060435491963,63.28506932918696
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,6.092771657336066,13.038404810405298,27.459060435491963
3,5.051144981326091,27.459060435491963,63.28506932918696
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,6.092771657336066,13.038404810405298,27.459060435491963
3,5.051144981326091,27.459060435491963,63.28506932918696
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,6.092771657336066,13.038404810405298,27.459060435491963
3,5.051144981326091,27.459060435491963,63.28506932918696
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,8.130102354155978,13.038404810405298,27.65863337187866
3,8.061648647762238,27.65863337187866,64.19501538281614
0,3.532294583890888,12.165525060596439,13.341664064126334
1,8.595911436920975,13.341664064126334,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,7.6275980156228265,28.635642126552707,64.19501538281614
0,3.532294583890888,12.165525060596439,13.341664064126334
1,8.595911436920975,13.341664064126334,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,7.6275980156228265,28.635642126552707,64.19501538281614
0,3.532294583890888,12.165525060596439,13.341664064126334
1,8.595911436920975,13.341664064126334,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,7.6275980156228265,28.635642126552707,64.19501538281614
0,3.532294583890888,12.165525060596439,13.341664064126334
1,8.595911436920975,13.341664064126334,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,7.6275980156228265,28.635642126552707,64.19501538281614
0,3.532294583890888,12.165525060596439,13.341664064126334
1,8.595911436920975,13.341664064126334,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,6.384163939512458,28.635642126552707,30.14962686336267
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,8.130102354155978,13.038404810405298,27.65863337187866
3,7.254911751799747,27.65863337187866,65.27633568147036
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,8.130102354155978,13.038404810405298,27.65863337187866
3,7.334378801416705,27.65863337187866,66.27216610312357
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,6.820861119660336,28.635642126552707,65.27633568147036
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,10.135749725544589,13.038404810405298,27.892651361962706
3,10.202141097351605,27.892651361962706,66.18912297349165
0,2.6324348689864836,12.165525060596439,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,10.135749725544589,13.038404810405298,27.892651361962706
3,10.202141097351605,27.892651361962706,66.18912297349165
0,5.9061411137704996,12.36931687685298,14.142135623730951
1,3.7313969991604465,14.142135623730951,13.038404810405298
2,9.637538112930946,13.038404810405298,28.861739379323623
3,9.703929484737966,28.861739379323623,66.18912297349165
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,7.762443093823584,28.635642126552707,66.18912297349165
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,7.762443093823584,28.635642126552707,66.18912297349165
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,6.567216925355929,28.635642126552707,31.144823004794873
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,6.567216925355929,28.635642126552707,31.144823004794873
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,6.567216925355929,28.635642126552707,31.144823004794873
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,7.696051722016569,13.038404810405298,28.635642126552707
3,6.567216925355929,28.635642126552707,31.144823004794873
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,9.637538112930946,13.038404810405298,28.861739379323623
3,10.344857481475202,28.861739379323623,31.064449134018133
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,10.135749725544589,13.038404810405298,27.892651361962706
3,10.95812070554277,27.892651361962706,32.0624390837628
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,10.135749725544589,13.038404810405298,27.892651361962706
3,11.117866888768777,27.892651361962706,67.11929677819934
0,3.1603616260456766,11.40175425099138,14.317821063276353
1,8.009140297037224,14.317821063276353,14.035668847618199
2,9.950626687951603,14.035668847618199,28.861739379323623
3,10.619655276155134,28.861739379323623,67.11929677819934
0,3.1603616260456766,11.40175425099138,14.317821063276353
1,8.009140297037224,14.317821063276353,14.035668847618199
2,9.950626687951603,14.035668847618199,28.861739379323623
3,10.619655276155134,28.861739379323623,67.11929677819934
0,3.1603616260456766,11.40175425099138,14.317821063276353
1,8.009140297037224,14.317821063276353,14.035668847618199
2,9.950626687951603,14.035668847618199,28.861739379323623
3,10.619655276155134,28.861739379323623,67.11929677819934
0,3.1603616260456766,11.40175425099138,14.317821063276353
1,8.009140297037224,14.317821063276353,14.035668847618199
2,9.950626687951603,14.035668847618199,28.861739379323623
3,10.619655276155134,28.861739379323623,67.11929677819934
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,8.595911436920975,13.341664064126334,13.038404810405298
2,11.023455963743139,13.038404810405298,30.083217912982647
3,12.858391107273667,30.083217912982647,67.06713054842886
0,2.260501911141272,11.40175425099138,13.341664064126334
1,8.909000011941629,13.341664064126334,14.035668847618199
2,11.336544538763794,14.035668847618199,30.083217912982647
3,12.858391107273667,30.083217912982647,67.06713054842886
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,5.29008120537127,13.152946437965905,28.861739379323623
3,11.510126556306925,28.861739379323623,68.06614430096654
0,0.690277197865078,11.40175425099138,14.560219778561036
1,11.546690545927323,14.560219778561036,13.038404810405298
2,9.171729030165954,13.038404810405298,29.832867780352597
3,11.449337988500032,29.832867780352597,81.05553651663777
0,1.8476102659945952,11.40175425099138,13.601470508735444
1,13.017112189077496,13.601470508735444,14.035668847618199
2,9.484817605186608,14.035668847618199,29.832867780352597
3,11.449337988500032,29.832867780352597,81.05553651663777
0,0.690277197865078,11.40175425099138,14.560219778561036
1,11.546690545927323,14.560219778561036,13.038404810405298
2,9.637538112930946,13.038404810405298,28.861739379323623
3,11.940990903302632,28.861739379323623,82.05485969764375
0,0.690277197865078,11.40175425099138,14.560219778561036
1,11.546690545927323,14.560219778561036,13.038404810405298
2,9.171729030165954,13.038404810405298,29.832867780352597
3,11.449337988500032,29.832867780352597,81.05553651663777
0,0.690277197865078,11.40175425099138,14.560219778561036
1,11.546690545927323,14.560219778561036,13.038404810405298
2,8.73531695140079,13.038404810405298,30.805843601498726
3,11.012925909734868,30.805843601498726,81.05553651663777
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.815293546766878,14.560219778561036,14.142135623730951
2,3.9646547228561215,14.142135623730951,28.635642126552707
3,10.024726423971003,28.635642126552707,83.05419917138447
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.815293546766878,14.560219778561036,14.142135623730951
2,3.9646547228561215,14.142135623730951,28.635642126552707
3,10.024726423971003,28.635642126552707,83.05419917138447
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,4.387860043841115,13.152946437965905,30.805843601498726
3,11.736841279099947,30.805843601498726,82.02438661763951
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.815293546766878,14.560219778561036,14.142135623730951
2,5.9061411137704996,14.142135623730951,28.861739379323623
3,11.96621281488538,28.861739379323623,83.05419917138447
0,2.8803775528476065,11.704699910719626,13.601470508735444
1,13.017112189077496,13.601470508735444,14.035668847618199
2,9.484817605186608,14.035668847618199,29.832867780352597
3,11.500403732120386,29.832867780352597,83.05419917138447
0,2.8803775528476065,11.704699910719626,13.601470508735444
1,12.70402361405684,13.601470508735444,13.038404810405298
2,10.532711823142021,13.038404810405298,31.04834939252005
3,13.551063104693101,31.04834939252005,83.02409288875127
0,2.8803775528476065,11.704699910719626,13.601470508735444
1,8.972626614896393,13.601470508735444,14.142135623730951
2,5.440332031005505,14.142135623730951,29.832867780352597
3,12.19008031171703,29.832867780352597,83.02409288875127
0,4.037710620977124,11.704699910719626,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,4.387860043841115,13.152946437965905,30.805843601498726
3,11.424208262254794,30.805843601498726,67.02984409947557
0,4.037710620977124,11.704699910719626,14.560219778561036
1,7.815293546766878,14.560219778561036,14.142135623730951
2,7.292058964582692,14.142135623730951,30.083217912982647
3,14.567063922471949,30.083217912982647,67.00746227100382
0,2.8803775528476065,11.704699910719626,13.601470508735444
1,4.108112177135867,13.601470508735444,13.341664064126334
2,0.2702611064941379,13.341664064126334,31.78049716414141
3,11.869258289155644,31.78049716414141,67.00746227100382
0,0.7638984609299957,10.770329614269007,13.92838827718412
1,12.90740867126584,13.92838827718412,14.142135623730951
2,5.003919952240345,14.142135623730951,30.805843601498726
3,12.278924910129602,30.805843601498726,67.00746227100382
0,0.7638984609299957,10.770329614269007,13.92838827718412
1,12.291348762866606,13.92838827718412,13.152946437965905
2,4.079303891116214,13.152946437965905,98.32598842625484
3,nan,98.32598842625484,17.0
0,1.0544045035218377,11.704699910719626,13.92838827718412
1,12.90740867126584,13.92838827718412,14.142135623730951
2,3.4153478354510325,14.142135623730951,97.32933781753577
3,nan,97.32933781753577,17.0
0,1.0544045035218377,11.704699910719626,13.92838827718412
1,12.291348762866606,13.92838827718412,13.152946437965905
2,4.126238780894811,13.152946437965905,99.32270636667126
3,nan,99.32270636667126,17.0
0,0.329282463846669,11.704699910719626,14.866068747318506
1,10.9076617954981,14.866068747318506,13.152946437965905
2,4.126238780894811,13.152946437965905,99.32270636667126
3,nan,99.32270636667126,17.0
0,7.341225811364163,12.083045973594572,13.601470508735444
1,8.356566706497162,13.601470508735444,13.152946437965905
2,4.1722410026543475,13.152946437965905,100.31948963187563
3,nan,100.31948963187563,17.0
0,3.406443754994718,12.083045973594572,13.92838827718412
1,12.291348762866606,13.92838827718412,13.152946437965905
2,4.741989321845823,13.152946437965905,100.24470060806208
3,nan,100.24470060806208,17.0
0,3.406443754994718,12.083045973594572,13.92838827718412
1,12.291348762866606,13.92838827718412,13.152946437965905
2,4.741989321845823,13.152946437965905,100.24470060806208
3,nan,100.24470060806208,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,16.028978306276713,14.317821063276353,13.152946437965905
2,4.217338025622671,13.152946437965905,101.31633629380802
3,nan,101.31633629380802,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,11.780523776915416,14.317821063276353,13.341664064126334
2,9.029962069060383,13.341664064126334,101.24228365658294
3,nan,101.24228365658294,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,16.028978306276713,14.317821063276353,13.152946437965905
2,4.217338025622671,13.152946437965905,101.31633629380802
3,nan,101.31633629380802,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,11.780523776915416,14.317821063276353,13.341664064126334
2,9.594902632793248,13.341664064126334,101.17806086301516
3,nan,101.17806086301516,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,16.028978306276713,14.317821063276353,13.152946437965905
2,5.346448103431951,13.152946437965905,101.17806086301516
3,nan,101.17806086301516,17.0
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,nan,101.24228365658294,17.0
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,7.3311153862859255,101.24228365658294,17.029386365926403
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,7.3311153862859255,101.24228365658294,17.029386365926403
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,7.3311153862859255,101.24228365658294,17.029386365926403
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,7.3311153862859255,101.24228365658294,17.029386365926403
0,4.763641690726177,10.770329614269007,13.416407864998739
1,17.81888891452278,13.416407864998739,13.152946437965905
2,4.820254558871227,13.152946437965905,102.23991392797629
3,nan,102.23991392797629,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,16.028978306276713,14.317821063276353,13.152946437965905
2,4.781507539699087,13.152946437965905,101.24228365658294
3,7.3311153862859255,101.24228365658294,17.029386365926403
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,16.028978306276713,14.317821063276353,13.152946437965905
2,4.781507539699087,13.152946437965905,101.24228365658294
3,7.3311153862859255,101.24228365658294,17.029386365926403
0,4.763641690726177,10.770329614269007,13.416407864998739
1,17.81888891452278,13.416407864998739,13.152946437965905
2,4.820254558871227,13.152946437965905,102.23991392797629
3,7.292368367113782,102.23991392797629,17.029386365926403
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,nan,101.24228365658294,17.0
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,nan,101.24228365658294,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,16.64503821467595,14.317821063276353,14.142135623730951
2,4.125929413446592,14.142135623730951,100.24470060806208
3,nan,100.24470060806208,17.0
0,4.763641690726177,10.770329614269007,13.416407864998739
1,18.43494882292201,13.416407864998739,14.142135623730951
2,4.165447631299856,14.142135623730951,101.24228365658294
3,nan,101.24228365658294,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,16.64503821467595,14.317821063276353,14.142135623730951
2,4.125929413446592,14.142135623730951,100.24470060806208
3,nan,100.24470060806208,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,6.766174822553061,101.17806086301516,17.029386365926403
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,4.792034046931944,11.704699910719626,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
1,10.738897100905442,14.317821063276353,12.36931687685298
2,10.636529308803219,12.36931687685298,101.17806086301516
3,nan,101.17806086301516,17.0
0,2.9737310824801106,10.770329614269007,14.317821063276353
